,count,wins,winsPerRace,meanOdds,oddsTotal
Catrin Alexanderson,5,1,0.2,13.0,65
Robert Blomberg,5,0,0.0,36.0,180
Taisto Leino,5,0,0.0,75.2,376
Jatta Saarinen,5,0,0.0,21.2,106
Anna-Maija Raninen,5,0,0.0,162.2,811
Karoliina Kovanen,5,0,0.0,108.2,541
Jenni Olander,5,0,0.0,16.4,82
Ninni Aurstad,5,0,0.0,20.2,101
Hannu Albrecht,5,2,0.4,10.2,51
Jenny Lundahl,5,0,0.0,51.2,256
Ingvar Eriksson,5,0,0.0,30.6,153
Anna Eidegren Beijar,5,1,0.2,39.2,196
Lindhardt Jensen,5,0,0.0,21.2,106
Anna-Reetta Suntio,5,0,0.0,47.2,236
Laura Jalonen,5,0,0.0,15.6,78
Arne Funcke,5,0,0.0,16.6,83
Peter Ödlund,5,0,0.0,40.0,200
Juhani Kanniainen,5,0,0.0,70.8,354
Sten Luthander,5,0,0.0,26.8,134
Annika Lundgren,5,0,0.0,37.4,187
Johanna Miinala,5,0,0.0,84.8,424
Arvo Kyröläinen,4,0,0.0,27.75,111
Anni Tammipuro,4,0,0.0,59.0,236
Julianne T Carlsen,4,1,0.25,9.25,37
Kent Eriksson,4,0,0.0,58.5,234
Dan Olsson,4,0,0.0,38.5,154
Joakim Oscarsson,4,0,0.0,26.25,105
Jimmy Nilsson,4,2,0.5,18.25,73
Jan Berling,4,0,0.0,132.75,531
Sigmund Jakobsen,4,0,0.0,36.75,147
Liv Haslie,4,0,0.0,49.75,199
Josefin Svärdfelt,4,0,0.0,48.5,194
Sanna Ralli,4,0,0.0,47.0,188
Elise Kristine Holt,4,0,0.0,60.25,241
Teppo Viskari,4,0,0.0,135.25,541
Lars-Åke Karlsson,4,0,0.0,18.75,75
Per Gottling,4,1,0.25,25.0,100
Janne Piirainen,4,1,0.25,5.5,22
Timo Nousiainen,4,0,0.0,39.0,156
Elina Kaija,4,0,0.0,73.0,292
Dion Tesselaar,4,1,0.25,15.75,63
Monica Sjöström,4,0,0.0,62.75,251
Katariina Ojanperä,4,0,0.0,37.25,149
Cina Messanvi,4,0,0.0,107.5,430
Taito Lehmusta,4,0,0.0,175.25,701
Annika Sjöberg Ström,4,0,0.0,62.75,251
Henriette Bye,4,0,0.0,68.25,273
Eva-Kristine Björnstad,4,0,0.0,10.25,41
Stine M. Öien,4,0,0.0,64.75,259
Cecilia Evertsson,4,0,0.0,61.25,245
Elin Prowse,4,1,0.25,45.5,182
Tiina Kosonen,4,0,0.0,53.5,214
Tiina Kauppinen,4,0,0.0,71.75,287
Marie T Johansson,4,0,0.0,64.25,257
Magnus Danielsson,4,0,0.0,39.25,157
Riika Keinänen,4,0,0.0,26.25,105
Kent Nyman,4,1,0.25,6.0,24
Tanja Salow,4,0,0.0,10.5,42
Pär Bergkvist,4,0,0.0,91.0,364
Pekka Lauri,4,0,0.0,14.0,56
Titta Strömberg,4,0,0.0,61.75,247
Charlie Hillbom,4,0,0.0,90.0,360
Magnus Östervall,4,0,0.0,39.0,156
Leif Olofsson,4,0,0.0,47.75,191
Reino Oksman,4,0,0.0,67.25,269
Glenn Nilsson,4,0,0.0,82.0,328
Paula Kansonen,4,0,0.0,22.5,90
Maria Svelander,4,0,0.0,15.75,63
Harri Rantasalo,4,0,0.0,56.0,224
Anu Penttilä,4,0,0.0,22.25,89
Marianne Mechlenburg,4,1,0.25,22.25,89
Hilbert Nilsson,4,0,0.0,27.25,109
Ingvild Charlen Evertsen,4,1,0.25,15.25,61
Ari Joronen,4,0,0.0,33.25,133
Yrjö Korhonen,4,0,0.0,49.5,198
Björn Järnankar,4,0,0.0,3.75,15
Jarno Toivonen,4,0,0.0,48.0,192
Sara Leinonen,4,0,0.0,39.0,156
Ida Satamo,4,0,0.0,55.25,221
Marjut Karjalainen,4,0,0.0,49.75,199
Marita Kiiski,4,0,0.0,16.25,65
Aino Ylitalo,4,0,0.0,62.25,249
Marte Lorentzen Rist,4,0,0.0,26.25,105
Per Arne Eggan,4,0,0.0,32.5,130
Tapio Laakkonen,4,0,0.0,42.25,169
Eva-Britt Karlsson,4,0,0.0,21.5,86
Åsa Palm,4,0,0.0,25.75,103
Sören Hedberg,4,0,0.0,40.25,161
Svein Ystenes,4,1,0.25,21.5,86
Anna Kurkela,4,0,0.0,19.0,76
Marianne Wegner,4,0,0.0,58.5,234
Raimo Ylitalo,4,0,0.0,28.25,113
Ari Muurimäki,4,1,0.25,13.0,52
Vincent Lacroix,4,0,0.0,24.0,96
Magdalena Ilmarinen,4,1,0.25,12.75,51
Lisbeth Bohman,4,0,0.0,86.5,346
Severi Ritvonen,4,0,0.0,103.5,414
Hannu Leppänurmi,4,0,0.0,8.5,34
Mats Viklund,4,0,0.0,42.5,170
Eero Keränen,4,0,0.0,45.75,183
Saija Karjalainen,4,0,0.0,14.5,58
Anne Sunell,4,0,0.0,46.5,186
Mika Hietanen,4,0,0.0,31.25,125
Veera Uuttu,4,0,0.0,89.75,359
Frantz Praem,4,0,0.0,40.25,161
Ulrika A Eriksson,4,1,0.25,10.25,41
Tommy S Larsson,4,0,0.0,50.25,201
Hans Åke Parling,4,0,0.0,22.5,90
Emma H Eriksson,4,1,0.25,16.5,66
Ida Sandberg,4,0,0.0,21.75,87
Anja Frick,4,0,0.0,13.0,52
Sanna Ruokonen,4,0,0.0,37.0,148
Hans-Olof Söderholm,4,0,0.0,4.25,17
Katrin Hurny,4,0,0.0,21.5,86
Jeanette Jansson Bernspång,4,0,0.0,70.0,280
Sonja Punkari,4,0,0.0,49.5,198
Heli Raatikainen,4,1,0.25,19.25,77
Eimi Tallgren,4,0,0.0,97.0,388
Ellen Karlsson,4,0,0.0,53.75,215
Karin Martini,4,0,0.0,13.5,54
Tuulevi Pykäläinen,4,0,0.0,60.5,242
Erkki Kokko,4,0,0.0,38.25,153
Jane Kathrin Johansen,4,0,0.0,15.25,61
Hanna Odder,4,0,0.0,59.25,237
Emma Ollas,4,0,0.0,98.75,395
Aki Antti-Roiko,4,0,0.0,22.0,88
Justine Dypedal,4,1,0.25,11.5,46
Allan Valentin,4,0,0.0,26.5,106
Bo-Lennart Johansson,4,0,0.0,57.25,229
Karl-Erik Storbacka,4,0,0.0,83.25,333
Jean Lindberg,4,1,0.25,18.25,73
Linda Forsberg,4,0,0.0,87.25,349
Göran Zettergren,4,0,0.0,21.75,87
Mona Bäckström,4,0,0.0,10.5,42
Gunnar Sjöberg,4,1,0.25,45.5,182
Jenna Pohjanen,4,0,0.0,80.75,323
Jouni Seppäläinen,4,0,0.0,47.25,189
Jim Vassland,4,0,0.0,88.5,354
Martinus Nörskov,4,0,0.0,20.75,83
Päivi Suortti,4,0,0.0,23.25,93
Jani Aho,4,0,0.0,110.0,440
Jussi Tikkinen,4,0,0.0,107.25,429
Martti Valkama,4,0,0.0,33.0,132
Elina Voutilainen,4,0,0.0,22.0,88
Markku Kinnunen,4,0,0.0,52.75,211
Maja Rickardsson,4,0,0.0,24.75,99
Joakim Sjöberg,4,0,0.0,32.0,128
Jani Simontaival,4,0,0.0,54.75,219
Marko Vironen,4,0,0.0,47.25,189
Anne-Leena Pellikka,4,0,0.0,29.5,118
Truls Desserud,4,1,0.25,54.5,218
Sauli Hakala,4,0,0.0,9.25,37
Veera Paakkari,4,0,0.0,41.75,167
Veronica Leifsdotter,4,0,0.0,61.5,246
Inge Melby,4,0,0.0,16.75,67
Alex Haagensen,4,0,0.0,37.25,149
Asbjörn Wright,4,0,0.0,31.5,126
Laila Lipponen,4,1,0.25,23.5,94
Isabelle Orsimo,4,0,0.0,65.75,263
Trine Hansen,4,2,0.5,16.0,64
Antero Tiitinen,4,0,0.0,37.75,151
Tina Lagesen,4,0,0.0,7.0,28
Jörn Nörlem,4,0,0.0,24.5,98
Mikko Takkula,4,0,0.0,20.5,82
Ilkka Klemola,4,0,0.0,17.75,71
Petri Mäkinen,4,0,0.0,18.25,73
Finn Gjems,4,0,0.0,39.75,159
Katarina Nilsson,4,0,0.0,77.25,309
Nina Marttinen,4,0,0.0,48.25,193
Birgitta Mangström,4,0,0.0,97.25,389
Aki Järvelä,4,0,0.0,74.0,296
Heli Lehmonen,4,0,0.0,44.75,179
Minna Jumisko,4,0,0.0,20.75,83
Petri Auno,4,0,0.0,3.0,12
Erkki Härkälä,4,0,0.0,37.25,149
Heidi Ytrestöyl,4,0,0.0,56.5,226
Tiina Heikkilä,4,1,0.25,18.75,75
Ragnhild Stellander,4,1,0.25,10.5,42
Robert Ekström,4,0,0.0,4.0,16
Linda Bohlin,4,0,0.0,101.5,406
Mikael Kopola,4,0,0.0,20.0,80
Aarne Penttinen,4,1,0.25,3.75,15
Bengt Dahlström,4,0,0.0,47.25,189
Gunnar Blomgren,4,0,0.0,61.75,247
Eva-Jeanette Liljeberg,4,0,0.0,69.75,279
Mats Gunnarsson,4,2,0.5,28.5,114
Tiia Sakala,4,0,0.0,67.25,269
Elisabeth Kristmansson,4,0,0.0,18.5,74
Morten M Ottersen,4,1,0.25,21.5,86
Pauli Nuutinen,4,1,0.25,16.0,64
Janina Koivisto,4,0,0.0,41.75,167
Anne Grete Rasmussen,4,0,0.0,36.5,146
Malin Sandman,4,1,0.25,27.0,108
Svante Pettersson,4,0,0.0,49.0,196
Christer Nyberg,4,0,0.0,16.25,65
Anders Bergvall,4,0,0.0,52.0,208
Stefan Wäss,4,0,0.0,67.25,269
Per Olof Odell,4,0,0.0,61.25,245
Katarina Edholm,4,0,0.0,65.0,260
Martine Wessel,4,0,0.0,21.5,86
Jenna Pitkänen,4,0,0.0,15.25,61
Jenny J Karlsson,4,0,0.0,27.0,108
Jarmo Uimonen,4,0,0.0,55.5,222
Arto Salmi,4,0,0.0,3.25,13
Tauno Salonen,4,0,0.0,34.5,138
Kenneth Bjärgestad,4,0,0.0,25.25,101
Sara Sundqvist,4,0,0.0,192.0,768
Kjell Grage,4,0,0.0,91.25,365
Sanna Paasikivi,4,0,0.0,35.5,142
Jessica Nilsson,4,1,0.25,5.5,22
Betina Lund,4,0,0.0,17.75,71
Göran Edlund,4,0,0.0,70.0,280
Tommy Berglund,4,0,0.0,43.5,174
Teija Tujunen,4,0,0.0,11.5,46
Eva Johansson,4,0,0.0,51.0,204
Bjarne Nordenbro,4,0,0.0,11.5,46
Caroline Eriksson Janze,4,0,0.0,95.5,382
Eirin A. Stenmark,4,0,0.0,51.5,206
Tiia Kaihtela,4,0,0.0,32.5,130
Merja Kivelä,4,0,0.0,16.25,65
Kari Herranen,4,4,1.0,2.25,9
Hannu Taskinen,4,1,0.25,3.75,15
Marika Jurvanen,4,1,0.25,41.25,165
Eva Örnebring,4,0,0.0,15.75,63
Jonna Höykinpuro,4,0,0.0,23.25,93
Ulf Bertilsson,4,0,0.0,32.25,129
Kjell Johansson,4,0,0.0,61.5,246
Frank A. Skubberud,4,0,0.0,59.75,239
Fanny Jansson,4,0,0.0,32.75,131
Anna-Carin Berglund,4,0,0.0,40.0,160
Toivo Asikainen,4,0,0.0,56.75,227
Harri Jalonen,4,1,0.25,39.5,158
Sigrid Mattsson,4,0,0.0,75.5,302
Stein Galgerud,4,0,0.0,4.0,16
Ilkka Hannusaari,4,0,0.0,69.75,279
Kyösti Nyman,4,1,0.25,6.25,25
Petri Isomäki,4,0,0.0,70.0,280
Per-Olof Altzarfeldt,4,1,0.25,14.0,56
Peter Ådefors,4,0,0.0,26.5,106
Kjell Vidar Braaten,4,0,0.0,34.75,139
Niina Karen,4,0,0.0,77.0,308
Aarne Schwartz,4,0,0.0,17.25,69
Erik Horpestad,4,1,0.25,11.25,45
Lennart Lundgren,4,0,0.0,47.0,188
Markku Hanhikoski,4,0,0.0,10.0,40
Knut Stärling,4,0,0.0,32.25,129
Emil Eriksson,4,1,0.25,26.25,105
Stig Ingar Fossen,4,0,0.0,80.75,323
Noora Veikkolainen,4,0,0.0,68.5,274
Kimmo Keskinen,4,0,0.0,53.0,212
Sandra Eriksson,4,0,0.0,22.25,89
Robertino Hiltunen,4,0,0.0,63.75,255
Finn Arne Bakkeberg,4,0,0.0,48.25,193
Pär-Rune Oscarsson,4,0,0.0,27.5,110
Anniina Pohjoiskangas,4,0,0.0,52.75,211
Caroline Johansson,4,0,0.0,33.25,133
Marianne Suominen,4,0,0.0,46.5,186
Riikka Sirviö,4,0,0.0,22.0,88
Jari Heinonen,4,0,0.0,17.75,71
Roger Ahlberg,4,0,0.0,18.0,72
Reetta Halonen,4,0,0.0,25.0,100
Kenneth P Hansen,4,0,0.0,21.5,86
Maria Sojakka,4,0,0.0,57.5,230
Erik Michael Drewsen,4,0,0.0,60.0,240
Laura Lampimäki,4,0,0.0,48.0,192
Anette Nilsson,4,1,0.25,15.5,62
Matilda Engström,4,0,0.0,119.5,478
Marielle Sandqvist,4,0,0.0,72.5,290
Håkan Skönmark,4,0,0.0,95.0,380
Johan Roger Fenstad,4,2,0.5,12.5,50
Joakim Sturk,4,0,0.0,57.75,231
Jorma Panula,4,0,0.0,162.75,651
Lynn Johansson,4,0,0.0,84.25,337
Björn Hammarström,4,1,0.25,26.0,104
Heidi Laaksonen,4,0,0.0,57.25,229
Laura Puhakka,3,0,0.0,69.0,207
Emelie Anesvärd,3,1,0.3333333333333333,31.666666666666668,95
Maria Johansson,3,0,0.0,9.666666666666666,29
Annethe Nygren-Nordlander,3,1,0.3333333333333333,35.666666666666664,107
Vesa Anttonen,3,0,0.0,27.333333333333332,82
Pirjo Karhunen,3,0,0.0,5.0,15
Else Bersvendsen,3,0,0.0,71.33333333333333,214
Jörgen Evaldsson,3,0,0.0,40.0,120
Ida Marie Asp,3,0,0.0,79.66666666666667,239
Louise V. Trudvang,3,1,0.3333333333333333,44.666666666666664,134
Andreas Karlsson,3,0,0.0,41.0,123
Heli Korjansalo,3,1,0.3333333333333333,4.666666666666667,14
Olli Immonen,3,0,0.0,9.333333333333334,28
Mika Juutila,3,0,0.0,94.0,282
Raimo Vähäsarja,3,0,0.0,29.333333333333332,88
Linda Runhammar,3,0,0.0,2.3333333333333335,7
Harry Ollqvist,3,0,0.0,49.0,147
Hans Nilsson,3,1,0.3333333333333333,10.333333333333334,31
Markus Elo Aki,3,1,0.3333333333333333,7.0,21
Tuire Mäntynen,3,0,0.0,38.333333333333336,115
Arne Johannessen,3,0,0.0,5.666666666666667,17
Magnus Lundmark,3,0,0.0,27.0,81
Flemming Nielsen,3,0,0.0,33.0,99
Noora Pajala,3,0,0.0,63.0,189
Tero Fredin,3,0,0.0,44.0,132
Anna Olsson,3,0,0.0,7.0,21
Nina Ahokas,3,0,0.0,15.0,45
Teuvo Hautamäki,3,0,0.0,29.333333333333332,88
Hans Wilhelm Storås,3,0,0.0,9.333333333333334,28
Varpu Säteri,3,0,0.0,92.0,276
Rolf G Jonsson,3,2,0.6666666666666666,1.6666666666666667,5
Anders Lindqvist,3,0,0.0,63.666666666666664,191
Niclas Olofsson,3,0,0.0,53.0,159
Malin Granfors,3,0,0.0,136.33333333333334,409
Seidi Koivusalo,3,0,0.0,68.66666666666667,206
Jan Ollas,3,0,0.0,37.666666666666664,113
Ellen Mordt,3,0,0.0,14.333333333333334,43
Isabella Fagerlund,3,0,0.0,47.666666666666664,143
Ari Väisänen,3,0,0.0,17.333333333333332,52
Martine O Sörvik,3,0,0.0,7.666666666666667,23
Karl Gunnar Gren,3,0,0.0,44.333333333333336,133
Ilmari Kettunen,3,1,0.3333333333333333,9.0,27
Pertti Niskanen,3,0,0.0,13.0,39
Erlend Gutteberg,3,0,0.0,15.333333333333334,46
Lasse Uuksulainen,3,0,0.0,59.666666666666664,179
Sissel Dragsten,3,0,0.0,5.333333333333333,16
Jari Hyvärinen,3,0,0.0,48.666666666666664,146
Kaarlo Lohva,3,0,0.0,25.333333333333332,76
Ann-Christin Edvardsson,3,0,0.0,24.0,72
Susanne Jonsson,3,0,0.0,61.0,183
Annika Hellsberg,3,0,0.0,73.0,219
Lennart Olsson,3,0,0.0,50.666666666666664,152
Anna Rönning,3,1,0.3333333333333333,6.666666666666667,20
Sindre Skjölås,3,0,0.0,28.666666666666668,86
Tino Ahlgren,3,1,0.3333333333333333,7.0,21
Per-Arne Persson,3,0,0.0,8.666666666666666,26
Preben Kjaersgaard,3,1,0.3333333333333333,13.666666666666666,41
Leif Rune Björgan,3,0,0.0,15.333333333333334,46
Jan Silvén,3,2,0.6666666666666666,3.0,9
Taisto Svart,3,0,0.0,158.66666666666666,476
Kaisa Salonen,3,0,0.0,46.333333333333336,139
Esa Nisonen,3,0,0.0,11.333333333333334,34
Jorma Nevala,3,0,0.0,18.0,54
Hans-Olof Norlander,3,0,0.0,32.333333333333336,97
Bengt Ståhlebo,3,0,0.0,21.0,63
Oscar Ekberg,3,0,0.0,70.0,210
Bo Eriksson,3,0,0.0,48.666666666666664,146
Leif Svensson,3,0,0.0,84.66666666666667,254
Susanne Jacobsson,3,0,0.0,38.333333333333336,115
Mika Peräsalo,3,0,0.0,149.66666666666666,449
Emmi Vanha-Patokoski,3,0,0.0,98.0,294
Morgan Backman,3,0,0.0,40.666666666666664,122
Suzanne Pettersson,3,1,0.3333333333333333,29.333333333333332,88
Kjell Lövdal,3,0,0.0,4.0,12
Bernt Moe,3,1,0.3333333333333333,29.0,87
Ronja Känsälä,3,0,0.0,29.333333333333332,88
Katrine Mikkelsen,3,0,0.0,23.333333333333332,70
Janna Enocson,3,0,0.0,46.333333333333336,139
Lars-Erik Jakobsson,3,0,0.0,21.333333333333332,64
Björn Linder,3,0,0.0,33.0,99
Ilkka Tuomaala,3,1,0.3333333333333333,23.0,69
Morten Andersen,3,0,0.0,6.0,18
Hans Adielsson,3,0,0.0,11.0,33
Sören Mortensen,3,0,0.0,76.66666666666667,230
Ulf Johansson,3,0,0.0,66.0,198
Ann Louise Isaksson,3,0,0.0,34.333333333333336,103
Kamilla G Plambech,3,0,0.0,41.0,123
Sinikka Myllykoski,3,0,0.0,47.0,141
Teijo Talus,3,0,0.0,23.333333333333332,70
Maija Koskela,3,0,0.0,2.6666666666666665,8
Tomas Gustafsson,3,0,0.0,109.33333333333333,328
Elja Kaikkonen,3,0,0.0,32.333333333333336,97
Per-Olov Forsberg,3,0,0.0,26.666666666666668,80
Bengt Danielsson,3,0,0.0,72.66666666666667,218
Emma Riis,3,0,0.0,97.0,291
Anne Wahlsten,3,0,0.0,7.666666666666667,23
Jörgen Åsén,3,1,0.3333333333333333,19.333333333333332,58
Jouni Pennanen,3,0,0.0,15.333333333333334,46
Leif Flink,3,0,0.0,44.666666666666664,134
Robert Larsen,3,1,0.3333333333333333,17.333333333333332,52
Olavi Koivisto,3,0,0.0,44.0,132
Öystein Eithun,3,0,0.0,28.333333333333332,85
Janne Herttuainen,3,0,0.0,54.666666666666664,164
Anders Stenlund,3,0,0.0,78.66666666666667,236
Topi Komppa,3,0,0.0,55.333333333333336,166
Minna Pekonen,3,0,0.0,65.0,195
Therese Sinding,3,0,0.0,62.333333333333336,187
Noora Syrjälä,3,0,0.0,102.66666666666667,308
Susanna Aittaniemi,3,0,0.0,60.666666666666664,182
Tore Hellström,3,1,0.3333333333333333,17.0,51
Lage Norberg,3,0,0.0,20.333333333333332,61
Jere Jylhä,3,0,0.0,51.0,153
Minna Kärkkäinen,3,2,0.6666666666666666,6.333333333333333,19
Ylva Bodin,3,0,0.0,73.66666666666667,221
Marika Hammar,3,0,0.0,56.0,168
Hannu Lempinen,3,0,0.0,22.666666666666668,68
Marie Sundberg,3,0,0.0,31.333333333333332,94
Bengt Carlsson,3,1,0.3333333333333333,3.6666666666666665,11
Jenny Sager Tägtström,3,0,0.0,69.0,207
Leo Lempinen,3,0,0.0,50.666666666666664,152
Isabella Tervonen,3,0,0.0,38.333333333333336,115
Ronny Roser,3,0,0.0,56.666666666666664,170
Åsa Rosén,3,0,0.0,31.333333333333332,94
Patric Wistrand,3,1,0.3333333333333333,3.0,9
Nicklas Lundgren,3,0,0.0,18.333333333333332,55
Camilla Andersen,3,0,0.0,82.0,246
Jaana Voutilainen,3,0,0.0,63.666666666666664,191
Ville Ala-Lantela,3,0,0.0,57.333333333333336,172
Oskari Salonen,3,0,0.0,72.33333333333333,217
Tanja Pottala,3,0,0.0,40.666666666666664,122
Heikki Huhtamäki,3,0,0.0,48.0,144
Hilde Solbakken,3,0,0.0,27.333333333333332,82
Maria M Lindell,3,0,0.0,117.66666666666667,353
Anders Björk,3,0,0.0,37.333333333333336,112
Tenho Palmroos,3,0,0.0,20.333333333333332,61
Eeva-Maria Vaaraniemi,3,0,0.0,108.33333333333333,325
Katjaana Savaloja-Viinamäki,3,0,0.0,33.333333333333336,100
Eveliina Pehkonen,3,0,0.0,42.0,126
Geir Kihle,3,0,0.0,33.0,99
Ilkka Kangas,3,2,0.6666666666666666,2.3333333333333335,7
Erik Skaug,3,1,0.3333333333333333,3.0,9
Knut Ödegård,3,0,0.0,32.0,96
Henna Aapro,3,0,0.0,31.666666666666668,95
Paavo Koivurova,3,0,0.0,27.333333333333332,82
Henri Suvanto,3,2,0.6666666666666666,1.0,3
Anne-Mari Kainulainen,3,0,0.0,23.0,69
Lisa I Johannessen,3,1,0.3333333333333333,14.0,42
Karen Kvåle Eriksen,3,2,0.6666666666666666,3.0,9
Henrik Rudqvist,3,0,0.0,22.0,66
Seth Larsson,3,0,0.0,16.333333333333332,49
Jarle Wik,3,0,0.0,77.66666666666667,233
Kenneth Tollefsrud,3,1,0.3333333333333333,5.666666666666667,17
B Tommy Jonsson,3,0,0.0,54.333333333333336,163
Katri Pitkänen,3,0,0.0,75.66666666666667,227
Paula Jutila,3,0,0.0,49.0,147
Sanna Oksanen,3,0,0.0,75.66666666666667,227
Jonne Väkeväinen,3,1,0.3333333333333333,3.0,9
Kati Mäenpää,3,1,0.3333333333333333,32.333333333333336,97
Marika Niemi,3,0,0.0,13.666666666666666,41
Antero Liitiä,3,0,0.0,21.666666666666668,65
Catrin Wijk,3,0,0.0,9.666666666666666,29
Jo Svenstad,3,0,0.0,47.0,141
Pål Sem,3,1,0.3333333333333333,36.333333333333336,109
Björn Larsen,3,0,0.0,16.333333333333332,49
Jonna Keto,3,0,0.0,51.0,153
Per-Erik Pettersson,3,1,0.3333333333333333,30.666666666666668,92
Cristian Rizzo,3,1,0.3333333333333333,2.0,6
Thomas Wold,3,0,0.0,72.66666666666667,218
Håkan Abrahamsson,3,0,0.0,88.0,264
Kari Saarela,3,0,0.0,6.0,18
Carina Isidro,3,0,0.0,22.666666666666668,68
Thomas Maltvik,3,0,0.0,25.666666666666668,77
Marika Karlström,3,0,0.0,47.0,141
Helena Mehtälä,3,0,0.0,71.66666666666667,215
Nanna Salonen,3,0,0.0,29.333333333333332,88
Björn Håvard Rönningen,3,1,0.3333333333333333,22.0,66
Sami Ahola,3,0,0.0,15.333333333333334,46
Bengt O Larsson,3,0,0.0,64.33333333333333,193
Anna Landrö,3,0,0.0,25.0,75
Öystein Mälen,3,1,0.3333333333333333,11.333333333333334,34
Seppo Saarinen,3,1,0.3333333333333333,9.333333333333334,28
Monika Fremstad,3,1,0.3333333333333333,7.333333333333333,22
Pälvi Pöyhönen,3,0,0.0,60.0,180
Eli-Mina Antonsen,3,0,0.0,25.0,75
Jan Morten Hansen,3,0,0.0,13.666666666666666,41
Jack-Ivan Mikalsen,3,0,0.0,29.0,87
Cassandra Svedlund,3,0,0.0,78.33333333333333,235
Outi Kiviniitty,3,0,0.0,34.0,102
Ivar Holmlund,3,0,0.0,42.333333333333336,127
Iisakki Oja-Nisula,3,0,0.0,41.333333333333336,124
Roland Laggar,3,0,0.0,16.0,48
Erik Bondo,3,0,0.0,3.3333333333333335,10
Susanne Svensson,3,0,0.0,29.666666666666668,89
Lars Göran Rewelj,3,0,0.0,26.666666666666668,80
Harald Sandström,3,0,0.0,25.666666666666668,77
Raineri A Roth,3,0,0.0,15.0,45
Håkon J Nordland,3,0,0.0,71.0,213
Arthur Bö,3,0,0.0,5.666666666666667,17
Marjut Nokelainen,3,1,0.3333333333333333,2.6666666666666665,8
Jaran Gjerlöw,3,0,0.0,11.333333333333334,34
Laila Kjöniksen,3,0,0.0,4.666666666666667,14
Marita H Tangen Svindland,3,0,0.0,48.666666666666664,146
Cinnika Andersson,3,0,0.0,59.333333333333336,178
Lisbeth Borg-Hugosson,3,0,0.0,22.666666666666668,68
Terese Carlsson,3,2,0.6666666666666666,3.3333333333333335,10
Kirsi Kopra,3,0,0.0,50.666666666666664,152
Petra Kulpakko,3,0,0.0,30.333333333333332,91
Marianne Fediöw,3,0,0.0,32.666666666666664,98
Reijo Eskelinen,3,0,0.0,46.0,138
Sauli Keski-Koukkari,3,0,0.0,143.66666666666666,431
Jani Kiesi,3,0,0.0,19.333333333333332,58
Fredrik Boman,3,0,0.0,15.0,45
Oddmund Eggum,3,1,0.3333333333333333,38.0,114
Anna-Leena Uusimäki,3,0,0.0,82.0,246
Ronny Wetterholm,3,0,0.0,20.333333333333332,61
Hans Nordlander,3,1,0.3333333333333333,25.666666666666668,77
Tino Flink,3,0,0.0,26.0,78
Thorbjörn Edlund,3,0,0.0,38.0,114
Sven Håkon Johansen,3,1,0.3333333333333333,18.0,54
Helena Pähtilä,3,0,0.0,65.33333333333333,196
Tanja Kaustinen,3,0,0.0,24.666666666666668,74
Tuomas Rantanen,3,0,0.0,54.666666666666664,164
Silje B Rönning,3,0,0.0,8.333333333333334,25
Anette Wikström,3,0,0.0,21.0,63
Nils Bäckman,3,0,0.0,32.0,96
Pekka Ruusunen,3,0,0.0,200.0,600
Aleksi Nyman,3,0,0.0,10.333333333333334,31
Matti Papu,3,0,0.0,46.0,138
Stefan Lundgren,3,0,0.0,62.666666666666664,188
Per M Hvattum,3,0,0.0,26.666666666666668,80
Trond Skofsrud,3,0,0.0,22.0,66
Hedda E Assev,3,0,0.0,33.0,99
Rune Wilberg,3,0,0.0,50.666666666666664,152
Gunn Tove S Buaas,3,2,0.6666666666666666,6.333333333333333,19
Tommy Kling,3,0,0.0,72.33333333333333,217
Juha Hyvärinen,3,0,0.0,123.0,369
Karin Lindgren,3,0,0.0,62.666666666666664,188
Aate Jantunen,3,0,0.0,53.0,159
Elisabeth Gjers,3,0,0.0,42.0,126
Anne Nyman,3,0,0.0,100.0,300
Henrik Keväänranta,3,0,0.0,32.333333333333336,97
Harri Nykänen,3,0,0.0,12.666666666666666,38
Jukka Lipo,3,0,0.0,271.0,813
Per-Erik Witick,3,0,0.0,45.0,135
Minna Mäki-Valkama,3,1,0.3333333333333333,8.0,24
Bengt Björkegren,3,0,0.0,14.666666666666666,44
Veikko Tolkkinen,3,0,0.0,10.0,30
Jan Hedrén,3,0,0.0,10.0,30
Paula Räsänen,3,0,0.0,61.0,183
Minna Ruokolainen,3,0,0.0,77.33333333333333,232
Kristin Hedlund,3,0,0.0,46.0,138
Jörgen Hermansen,3,0,0.0,36.333333333333336,109
Kristina Jensen,3,0,0.0,8.0,24
John Jensen,3,0,0.0,21.0,63
Ahti Pitkäjärvi,3,0,0.0,46.666666666666664,140
Marte Skrugstad Neser,3,0,0.0,42.333333333333336,127
Sverre Skrugstad,3,0,0.0,38.333333333333336,115
Thomas Carlsson,3,0,0.0,6.0,18
Dag Erik Raastad,3,1,0.3333333333333333,6.666666666666667,20
Tina Marie L Rönningen,3,0,0.0,14.0,42
Bo Karnberger,3,0,0.0,52.666666666666664,158
Erkki Rautakoski,3,0,0.0,61.0,183
Raimo Kattelus,3,0,0.0,72.66666666666667,218
Kristina Mäkäläinen,3,0,0.0,57.666666666666664,173
Jouni Yypänaho,3,0,0.0,73.0,219
Maria Gärdvall,3,1,0.3333333333333333,27.666666666666668,83
Gaiga Lindgren,3,0,0.0,8.666666666666666,26
Ida T. Skaane,3,1,0.3333333333333333,27.0,81
